start_ns,duration_ns,status
1780601792560023000,579834,429
1780601792560362000,11812458,200
1780601792560617000,1841708,429
1780601792560638000,13750875,200
1780601792560708000,19586167,200
1780601792561009000,2030458,200
1780601792561129000,11712417,200
1780601792561511000,10234875,200
1780601792561547000,1468042,200
1780601792561587000,18730292,200
1780601792562486000,2331875,429
1780601792563052000,2033292,200
1780601792563060000,2017459,200
1780601792563221000,11228417,200
1780601792564833000,10074375,200
1780601792564834000,1296459,429
1780601792565087000,3259583,200
1780601792565092000,7562584,200
1780601792565322000,3688500,200
1780601792566152000,6525916,200
1780601792566151000,2879042,429
1780601792568381000,16203375,200
1780601792568386000,6053042,200
1780601792569024000,4180000,200
1780601792569034000,15593666,200
1780601792569062000,14170917,200
1780601792571783000,4585208,200
1780601792571799000,9190666,200
1780601792572199000,2022417,200
1780601792572675000,9075083,200
1780601792572693000,13100167,200
1780601792572835000,3116125,200
1780601792572849000,2338166,200
1780601792573216000,3136833,200
1780601792574112000,12353333,200
1780601792574229000,15287542,200
1780601792574411000,2990083,200
1780601792574444000,11348625,200
1780601792574457000,3420500,200
1780601792574596000,10031750,200
1780601792574924000,6088500,200
1780601792575197000,5036958,200
1780601792575966000,4358083,429
1780601792576369000,3819541,200
1780601792576376000,3876417,200
1780601792577429000,11907417,200
1780601792577896000,5726166,200
1780601792577950000,2356334,200
1780601792580247000,8702666,200
1780601792580247000,2135625,200
1780601792580300000,10122875,200
1780601792580321000,2015541,200
1780601792580324000,10656666,200
1780601792580337000,4270167,200
1780601792580340000,6125000,200
1780601792581003000,2250917,200
1780601792581033000,2579375,200
1780601792581774000,22857625,200
1780601792582345000,9797625,200
1780601792582405000,2202166,200
1780601792583261000,4306375,200
1780601792583262000,9632958,200
1780601792583631000,2095000,200
1780601792583632000,3703667,200
1780601792584616000,3014750,200
1780601792584618000,2987375,200
1780601792584645000,12692875,200
1780601792584646000,13774041,200
1780601792584659000,7466000,200
1780601792585743000,3366708,200
1780601792585799000,3153458,200
1780601792585803000,19042625,200
1780601792586489000,18295625,200
1780601792586489000,18118959,200
1780601792587369000,10966541,200
1780601792587578000,13007250,200
1780601792587621000,17183958,200
1780601792587647000,14495334,200
1780601792588962000,3135084,200
1780601792588966000,1441916,200
1780601792589137000,15998750,200
1780601792589344000,15434084,200
1780601792589524000,15658000,200
1780601792590425000,3414542,200
1780601792590431000,1658958,200
1780601792590995000,21943250,200
1780601792592111000,16877708,200
1780601792592111000,5206084,200
1780601792592133000,2431959,200
1780601792592149000,12506500,200
1780601792592915000,11718917,200
1780601792593869000,3385458,200
1780601792594579000,5982166,200
1780601792597296000,4901041,200
1780601792597326000,7388542,200
1780601792597348000,19347500,200
1780601792598375000,24762875,200
1780601792598435000,2126417,200
1780601792600587000,5860541,200
1780601792600595000,8332833,200
1780601792600618000,6561500,200
1780601792602171000,20096500,200
1780601792602218000,5990584,200
1780601792604648000,4254125,200
1780601792604656000,5516292,200
1780601792604714000,4253917,200
1780601792604686000,4216333,200
1780601792604722000,15713750,200
1780601792604784000,15197625,200
1780601792604802000,7389959,200
1780601792604812000,15277833,200
1780601792604852000,17371000,200
1780601792605145000,14405334,200
1780601792605187000,17100417,200
1780601792606484000,14484667,200
1780601792607198000,5776458,200
1780601792608228000,3008625,200
1780601792608927000,13321750,200
1780601792608953000,24745458,200
1780601792608963000,14973625,200
1780601792608975000,24701083,200
1780601792608996000,16749292,200
1780601792610194000,6501542,200
1780601792611259000,8548875,200
1780601792612210000,7003417,200
1780601792612972000,23365166,200
1780601792612982000,6174250,200
1780601792616720000,3684041,200
1780601792616740000,2785750,200
1780601792619180000,1892709,200
1780601792619220000,3880167,200
1780601792619538000,2374750,200
1780601792619574000,1403792,200
1780601792619818000,2075917,200
1780601792619991000,16737667,200
1780601792620098000,2998833,200
1780601792620418000,2660209,200
1780601792620448000,2655458,200
1780601792620993000,3126084,200
1780601792621003000,3877167,200
1780601792621078000,10467167,200
1780601792621913000,2589792,200
1780601792621921000,22862583,200
1780601792622228000,2435583,200
1780601792622251000,9268875,200
1780601792622270000,14469250,200
1780601792622290000,15829333,200
1780601792623084000,15114917,200
1780601792623103000,21621834,200
1780601792623108000,11638125,200
1780601792623126000,2864458,200
1780601792623143000,2583292,200
1780601792623959000,20810792,200
1780601792624130000,15295959,200
1780601792624516000,19803000,200
1780601792624672000,19721250,200
1780601792624890000,6646083,200
1780601792625756000,1884333,200
1780601792625755000,1911042,200
1780601792626007000,12372250,200
1780601792627676000,8997250,200
1780601792627691000,5951042,200
1780601792631558000,13182167,200
1780601792631562000,6610458,200
1780601792631574000,7834333,200
1780601792633688000,11067292,200
1780601792633691000,11121375,200
1780601792633713000,10991041,200
1780601792634770000,12353750,200
1780601792636381000,11098750,200
1780601792636691000,1699458,200
1780601792636743000,13478625,200
1780601792636746000,10410792,200
1780601792638132000,26968750,200
1780601792638179000,6507666,200
1780601792638207000,6184666,200
1780601792638396000,11786500,200
1780601792638405000,6239500,200
1780601792639460000,5338208,200
1780601792639458000,10756958,200
1780601792644346000,4852541,200
1780601792644402000,4843291,200
1780601792644440000,29191209,200
1780601792644652000,4611917,200
1780601792644690000,4535250,200
1780601792644707000,39375291,200
1780601792644727000,29599375,200
1780601792644742000,29845792,200
1780601792644758000,5480042,200
1780601792644771000,36067667,200
1780601792644787000,37373792,200
1780601792644801000,31148792,200
1780601792644814000,4423959,200
1780601792647138000,49936250,200
1780601792647163000,26870375,200
1780601792647485000,27351709,200
1780601792649206000,15737542,200
1780601792649228000,15761833,200
1780601792649249000,35156583,200
1780601792649253000,26354792,200
1780601792649266000,28713166,200
1780601792650190000,27835917,200
1780601792650221000,28607916,200
1780601792650238000,41463459,200
1780601792650241000,47982875,200
1780601792665023000,16104875,200
1780601792665010000,7123333,200
1780601792665115000,8515750,200
1780601792672169000,1887209,200
1780601792673652000,3255083,200
1780601792673654000,3847500,200
1780601792674048000,2818625,200
1780601792674072000,13583583,200
1780601792674343000,33614292,200
1780601792674601000,13450125,200
1780601792674844000,14311584,200
1780601792675661000,2521417,200
1780601792675961000,1671292,200
1780601792676888000,699667,200
1780601792676914000,6920375,200
1780601792677513000,1101042,200
1780601792677602000,19504333,200
1780601792677641000,1243625,200
1780601792677991000,880333,429
1780601792678032000,9695125,200
1780601792678191000,2950792,200
1780601792678632000,4850250,200
1780601792678860000,2972625,200
1780601792678878000,547542,429
1780601792678897000,2418625,200
1780601792679439000,1362875,429
1780601792680824000,797666,429
1780601792680847000,20984667,200
1780601792681149000,9626541,200
1780601792681149000,3219583,200
1780601792681323000,3572458,200
1780601792681643000,3322375,429
1780601792681842000,1647958,200
1780601792682169000,1724500,200
1780601792683501000,1463750,200
1780601792683511000,1117458,200
1780601792683845000,1133208,200
1780601792683901000,2196792,200
1780601792684098000,1797250,200
1780601792684391000,8620541,200
1780601792684412000,6819041,200
1780601792684637000,17351417,200
1780601792684904000,981333,200
1780601792684970000,8046541,200
1780601792684973000,12172625,200
1780601792684984000,877458,429
1780601792685882000,1742875,429
1780601792685903000,4479333,200
1780601792685905000,8730667,200
1780601792686106000,1624541,200
1780601792687644000,1501167,429
1780601792687664000,3320250,200
1780601792687734000,2668084,200
1780601792687746000,3044583,200
1780601792688062000,10505667,200
1780601792689160000,2361292,200
1780601792689177000,1640083,429
1780601792690414000,10740875,200
1780601792690413000,13307500,200
1780601792690792000,1297708,200
1780601792690807000,1910375,200
1780601792690825000,987042,429
1780601792690999000,1699625,200
1780601792691246000,7807708,200
1780601792691532000,1166166,200
1780601792691714000,906875,200
1780601792691824000,487958,429
1780601792692101000,882000,200
1780601792692321000,1132334,429
1780601792692651000,2076834,200
1780601792692706000,13307000,200
1780601792692721000,7298958,200
1780601792692732000,13328584,200
1780601792692992000,8710708,200
1780601792693019000,1650708,200
1780601792693030000,11254542,200
1780601792693465000,817666,429
1780601792694295000,627792,429
1780601792694645000,16012875,200
1780601792694690000,4249417,200
1780601792694734000,4696666,200
1780601792694931000,1739791,429
1780601792696698000,705125,429
1780601792697089000,5238417,200
1780601792697142000,1147083,429
1780601792697154000,6580459,200
1780601792697410000,791167,429
1780601792698263000,657292,429
1780601792698246000,9206667,200
1780601792698309000,1680916,429
1780601792698576000,1130292,200
1780601792698930000,756125,429
1780601792698946000,1069166,200
1780601792699062000,6965208,200
1780601792699446000,989875,200
1780601792699696000,1608375,429
1780601792699714000,8280958,200
1780601792699995000,1273000,429
1780601792700020000,3965708,200
1780601792700038000,2268541,200
1780601792700443000,1023250,429
1780601792701160000,7086292,200
1780601792701325000,483625,429
1780601792701322000,478209,429
1780601792701473000,762625,429
1780601792701727000,2520792,200
1780601792701814000,2051833,429
1780601792701816000,1963250,429
1780601792701836000,11703083,200
1780601792701994000,2248542,200
1780601792702244000,1014042,429
1780601792702331000,3667583,200
1780601792702344000,2081250,200
1780601792703281000,2722042,429
1780601792703747000,3744750,200
1780601792703749000,10854792,200
1780601792703795000,2255459,429
1780601792703880000,2156250,429
1780601792703993000,14365875,200
1780601792704251000,12469167,200
1780601792704256000,1784458,200
1780601792704291000,10816667,200
1780601792704433000,5951417,200
1780601792706037000,4492000,200
1780601792706044000,5259541,200
1780601792706046000,9186417,200
1780601792706069000,1874250,429
1780601792706076000,1745750,429
1780601792706078000,2154375,200
1780601792706111000,5166833,200
1780601792706115000,2249750,200
1780601792707490000,3706042,200
1780601792707502000,3610083,200
1780601792707835000,2041625,429
1780601792707955000,9160875,200
1780601792707968000,1851542,429
1780601792708004000,9973833,200
1780601792708239000,12619709,200
1780601792708259000,9808500,200
1780601792708388000,3278667,200
1780601792709861000,1288458,429
1780601792709896000,1191208,429
1780601792710409000,1926333,200
1780601792710543000,4422833,200
1780601792710665000,1508833,200
1780601792711097000,13763416,200
1780601792711121000,1147667,429
1780601792711165000,1409542,429
1780601792711203000,15603833,200
1780601792711291000,35845792,200
1780601792711310000,2443166,200
1780601792711685000,9843500,200
1780601792712186000,15536084,200
1780601792712280000,1494958,429
1780601792712342000,4373416,200
1780601792712585000,924583,429
1780601792713526000,2003000,429
1780601792713551000,4406416,200
1780601792713772000,1496834,429
1780601792713800000,1827958,200
1780601792714615000,2137583,200
1780601792714976000,2432084,429
1780601792715119000,2126792,429
1780601792715246000,2737083,200
1780601792715277000,2191000,429
1780601792715539000,1215750,429
1780601792715636000,2301083,200
1780601792716726000,14847166,200
1780601792716751000,2537792,200
1780601792716761000,15952417,200
1780601792716777000,13981042,200
1780601792717125000,1908791,429
1780601792717253000,10502375,200
1780601792717417000,1118167,429
1780601792717479000,15268125,200
1780601792717941000,15410583,200
1780601792717960000,1685084,200
1780601792717998000,3553000,200
1780601792717998000,995750,429
1780601792718073000,17196375,200
1780601792718366000,3886083,200
1780601792718547000,1328209,429
1780601792719014000,811500,429
1780601792719042000,791375,429
1780601792719298000,27182667,200
1780601792719654000,7142333,200
1780601792719836000,558458,429
1780601792719839000,756667,429
1780601792719887000,460583,429
1780601792720367000,920833,429
1780601792720411000,839542,429
1780601792720609000,473542,429
1780601792720867000,2291959,200
1780601792721091000,2705875,429
1780601792721292000,921667,429
1780601792721294000,954792,429
1780601792721535000,3737000,200
1780601792721564000,3499416,200
1780601792722221000,4586208,429
1780601792722253000,4449667,429
1780601792722269000,2811916,200
1780601792723175000,7191250,200
1780601792723830000,452334,429
1780601792724295000,844458,429
1780601792724872000,4144208,200
1780601792725077000,14663666,200
1780601792725094000,891125,429
1780601792725170000,756000,429
1780601792725279000,903166,200
1780601792725934000,806084,429
1780601792726001000,741375,429
1780601792726218000,4514041,200
1780601792726716000,2557292,429
1780601792726749000,2515083,429
1780601792726785000,14755083,200
1780601792726842000,2431750,429
1780601792726842000,12550334,200
1780601792726866000,11062417,200
1780601792727749000,11804500,200
1780601792727771000,11071791,200
1780601792729042000,2923792,200
1780601792729273000,2252875,429
1780601792729294000,3181333,200
1780601792729307000,14217917,200
1780601792730390000,4883167,200
1780601792730760000,4507541,200
1780601792730766000,10178625,200
1780601792731548000,928833,429
1780601792731581000,12274708,200
1780601792731973000,10920750,200
1780601792732491000,3329208,429
1780601792732490000,2811292,200
1780601792732716000,4821958,200
1780601792732758000,2483000,429
1780601792733364000,5346458,200
1780601792735278000,3133833,200
1780601792735278000,3177958,200
1780601792735294000,4151875,429
1780601792735306000,8626208,200
1780601792735309000,2634334,429
1780601792735850000,4874584,200
1780601792737560000,804958,429
1780601792737941000,1435000,200
1780601792737982000,828416,200
1780601792738391000,1957750,429
1780601792738425000,7420750,200
1780601792738463000,3163917,200
1780601792738719000,13435042,200
1780601792738835000,2095500,200
1780601792738849000,2496750,200
1780601792739390000,14417292,200
1780601792739409000,2504000,200
1780601792739453000,1514042,429
1780601792739561000,2095083,200
1780601792739766000,4109750,200
1780601792740355000,640458,429
1780601792740746000,1406833,200
1780601792740963000,2394250,200
1780601792741020000,14712375,200
1780601792740993000,9993583,200
1780601792741004000,1748250,429
1780601792741356000,15011291,200
1780601792741556000,2956084,200
1780601792741641000,9713333,200
1780601792741661000,12079334,200
1780601792741927000,9415250,200
1780601792742160000,6517084,200
1780601792742763000,1754500,429
1780601792742906000,1891000,200
1780601792743393000,1556250,200
1780601792743536000,10197708,200
1780601792743866000,16199500,200
1780601792743883000,2510209,200
1780601792743938000,10139750,200
1780601792744524000,1972792,200
1780601792744533000,24463041,200
1780601792744808000,2916667,200
1780601792744956000,32624541,200
1780601792745863000,1276208,200
1780601792746417000,1338917,200
1780601792746489000,1767500,200
1780601792746504000,2105875,200
1780601792747161000,973542,429
1780601792747177000,1093667,200
1780601792747738000,3277583,200
1780601792747781000,1689417,200
1780601792748140000,858709,429
1780601792748268000,1627458,200
1780601792748285000,12402834,200
1780601792748621000,1080333,200
1780601792748692000,15447166,200
1780601792749017000,669833,429
1780601792749482000,7510958,200
1780601792749702000,2177875,200
1780601792749708000,1332875,429
1780601792749902000,1109041,200
1780601792751018000,2082917,200
1780601792751019000,1581334,200
1780601792751046000,1079250,429
1780601792751048000,15411667,200
1780601792751352000,1766042,200
1780601792751363000,2034625,200
1780601792751892000,15202833,200
1780601792752140000,1041458,429
1780601792752160000,1269709,200
1780601792752620000,8837500,200
1780601792753114000,2621750,200
1780601792753149000,10848125,200
1780601792753192000,1195083,429
1780601792753416000,13027917,200
1780601792753445000,10660792,200
1780601792753750000,2344750,200
1780601792753747000,11039417,200
1780601792753813000,10153584,200
1780601792754086000,14453708,200
1780601792754404000,1305333,429
1780601792755728000,1669042,200
1780601792755739000,1417791,429
1780601792755780000,1804958,200
1780601792756105000,4558375,200
1780601792756377000,3173792,200
1780601792757006000,2124958,200
1780601792757165000,471458,429
1780601792757406000,24690291,200
1780601792757593000,14527625,200
1780601792757644000,315417,429
1780601792757970000,1194458,429
1780601792759149000,914375,200
1780601792759174000,889083,429
1780601792759558000,1893791,200
1780601792760077000,3591459,429
1780601792760083000,5602208,200
1780601792760100000,5587208,200
1780601792760679000,3500125,200
1780601792760694000,11417875,200
1780601792761481000,16544791,200
1780601792761485000,2908292,200
1780601792763720000,1622833,429
1780601792763996000,33011875,200
1780601792764017000,1674958,200
1780601792764124000,1535500,429
1780601792764145000,6728250,200
1780601792764186000,8048708,200
1780601792764400000,18937875,200
1780601792764798000,2584292,200
1780601792765363000,578000,429
1780601792765670000,1409417,429
1780601792765696000,3937917,200
1780601792765712000,4875833,200
1780601792765735000,1563250,429
1780601792765949000,14759458,200
1780601792766462000,2449917,200
1780601792766497000,4091334,200
1780601792767092000,11485084,200
1780601792767109000,1156167,429
1780601792767308000,962125,429
1780601792767398000,15541083,200
1780601792768289000,780458,429
1780601792768289000,779083,429
1780601792768545000,1072375,200
1780601792768924000,3221000,200
1780601792769009000,3117166,200
1780601792769074000,849083,429
1780601792769082000,849042,429
1780601792769635000,9113667,200
1780601792769653000,7898209,200
1780601792769934000,1011583,429
1780601792769947000,991459,429
1780601792770599000,19971917,200
1780601792770613000,1436083,200
1780601792770882000,5486875,200
1780601792770946000,1173792,429
1780601792770953000,5402042,429
1780601792772066000,12103958,200
1780601792772121000,4749042,429
1780601792772128000,9102833,200
1780601792772143000,9936208,200
1780601792772149000,5437333,200
1780601792772149000,9942459,200
1780601792772241000,11269291,200
1780601792776377000,1244416,429
1780601792776395000,1761875,200
1780601792776883000,744583,429
1780601792777559000,9994792,200
1780601792777604000,4521791,200
1780601792777610000,3605458,200
1780601792777629000,1036583,429
1780601792777636000,995042,429
1780601792778046000,7564708,200
1780601792778163000,11721708,200
1780601792778602000,3070708,200
1780601792778637000,2661333,429
1780601792778677000,2626000,429
1780601792778757000,4219167,200
1780601792780734000,2205208,200
1780601792781249000,17796292,200
1780601792781245000,3422792,200
1780601792781319000,1650375,429
1780601792781317000,1739833,429
1780601792781682000,7377666,200
1780601792782087000,1206375,200
1780601792782104000,1175625,200
1780601792782103000,8781875,200
1780601792782130000,10917000,200
1780601792782953000,1083917,429
1780601792782967000,1304542,429
1780601792782978000,1676958,200
1780601792782983000,1709209,200
1780601792783069000,668875,429
1780601792783288000,1398583,200
1780601792783307000,13687959,200
1780601792783344000,11293583,200
1780601792783519000,10564333,200
1780601792783748000,881250,429
1780601792784052000,1001541,429
1780601792784177000,837542,200
1780601792784279000,1332083,429
1780601792784640000,2168209,200
1780601792784672000,2155792,429
1780601792784674000,9923834,200
1780601792784696000,2835000,200
1780601792784699000,15142959,200
1780601792785029000,953458,200
1780601792785060000,550333,429
1780601792785632000,1200417,429
1780601792785651000,1158333,429
1780601792785668000,3358333,200
1780601792785993000,10931542,200
1780601792786821000,2652167,429
1780601792786838000,3038708,200
1780601792786849000,11928083,200
1780601792786857000,9574167,200
1780601792787539000,12279458,200
1780601792787610000,2244125,200
1780601792789048000,2667750,200
1780601792789073000,3924625,200
1780601792789488000,3311792,429
1780601792789889000,10128000,200
1780601792789898000,9562792,200
1780601792789920000,4174500,200
1780601792790583000,3478125,200
1780601792790894000,2133125,200
1780601792791739000,2402833,200
1780601792792817000,2368375,429
1780601792793007000,3957958,200
1780601792793044000,2271083,200
1780601792793056000,11350416,200
1780601792794086000,4995875,200
1780601792794090000,3308333,200
1780601792794120000,2803917,200
1780601792794154000,3276125,200
1780601792794614000,2265750,200
1780601792794643000,2643083,200
1780601792795213000,2055208,200
1780601792795325000,1610333,429
1780601792796458000,15682583,200
1780601792796919000,18792333,200
1780601792796949000,13428042,200
1780601792796961000,12512000,200
1780601792796973000,2139083,429
1780601792796981000,10706792,200
1780601792797001000,13359666,200
1780601792797044000,9215417,200
1780601792797290000,2185416,200
1780601792797299000,1727917,200
1780601792797404000,9299209,200
1780601792797435000,2344083,200
1780601792798809000,16370250,200
1780601792799036000,1702541,200
1780601792799053000,1567000,200
1780601792799090000,14546167,200
1780601792799145000,672708,429
1780601792799482000,3241625,200
1780601792799482000,7850167,200
1780601792799788000,12337333,200
1780601792799824000,5314041,200
1780601792799825000,937125,429
1780601792799859000,1051792,200
1780601792800024000,1744084,200
1780601792800645000,11473042,200
1780601792800755000,12867125,200
1780601792800770000,998209,429
1780601792800936000,11328083,200
1780601792801785000,2995416,200
1780601792801785000,2652000,429
1780601792802734000,2348208,200
1780601792804420000,1860542,200
1780601792804445000,639875,429
1780601792804791000,2244583,200
1780601792805096000,1599416,200
1780601792805097000,905667,429
1780601792805168000,1866459,200
1780601792806017000,1017458,429
1780601792806267000,3194000,200
1780601792806288000,5842792,200
1780601792806707000,9223250,200
1780601792806711000,3648417,200
1780601792807053000,9736791,200
1780601792807054000,1201500,429
1780601792807080000,10966959,200
1780601792807347000,12896791,200
1780601792807696000,1419042,429
1780601792808268000,2071959,429
1780601792809137000,3001625,429
1780601792809472000,7409084,200
1780601792809479000,6119083,200
1780601792810348000,5229417,429
1780601792810406000,11166750,200
1780601792810419000,6413333,200
1780601792810428000,5560333,200
1780601792812144000,4994375,200
1780601792812146000,14584042,200
1780601792812158000,16439833,200
1780601792812165000,16112500,200
1780601792812178000,14575459,200
1780601792812280000,17917500,200
1780601792813667000,3538375,200
1780601792813666000,16518250,200
1780601792815202000,18846583,200
1780601792815587000,1281000,429
1780601792815616000,2431291,200
1780601792815747000,3169417,200
1780601792815965000,12276416,200
1780601792816006000,1156791,200
1780601792816793000,13944042,200
1780601792816839000,11441250,200
1780601792816872000,1176375,429
1780601792816940000,1117625,200
1780601792817142000,2783625,200
1780601792817171000,1645750,200
1780601792817212000,14831292,200
1780601792818061000,3215375,200
1780601792818066000,5153250,200
1780601792818080000,13827791,200
1780601792818101000,3919916,200
1780601792818829000,1425709,200
1780601792818923000,12934834,200
1780601792820007000,8629166,200
1780601792820253000,1566583,429
1780601792820277000,2954375,200
1780601792821294000,1891750,200
1780601792821602000,1624791,200
1780601792821838000,1498750,429
1780601792822028000,2098042,200
1780601792823212000,1229291,429
1780601792823228000,1549459,200
1780601792823251000,1145792,200
1780601792823268000,5373833,200
1780601792823344000,3323958,200
1780601792824138000,790291,200
1780601792824412000,803292,200
1780601792824450000,892958,429
1780601792824788000,957375,200
1780601792824935000,1810375,200
1780601792825231000,3033666,200
1780601792825349000,1377833,429
1780601792825766000,2445250,200
1780601792826695000,13835291,200
1780601792826733000,12534417,200
1780601792826749000,3457125,429
1780601792826761000,5148166,200
1780601792826769000,10731750,200
1780601792828239000,1901375,200
1780601792828248000,24603208,200
1780601792828272000,2308541,200
1780601792828281000,8487417,200
1780601792828305000,1873625,200
1780601792828608000,8862542,200
1780601792828643000,3765917,200
1780601792828657000,7997041,200
1780601792830151000,7506792,200
1780601792830182000,13131416,200
1780601792830201000,4132625,200
1780601792830201000,15638416,200
1780601792830223000,12624083,200
1780601792830599000,4006250,200
1780601792830744000,13704375,200
1780601792831881000,11691083,200
1780601792831916000,18228333,200
1780601792831947000,14495208,200
1780601792832049000,14328875,200
1780601792832419000,2998625,200
1780601792834071000,5764583,200
1780601792834355000,1271000,429
1780601792834613000,4561416,200
1780601792835432000,1629875,200
1780601792835634000,404000,429
1780601792836048000,605666,429
1780601792836664000,2067959,429
1780601792836679000,3738208,200
1780601792836776000,4412209,200
1780601792837074000,3343417,200
1780601792837492000,9347916,200
1780601792837505000,13492250,200
1780601792837666000,1285084,200
1780601792838756000,1057250,429
1780601792838965000,11360542,200
1780601792839184000,11365166,200
1780601792839273000,3558667,200
1780601792839832000,3727542,200
1780601792839857000,2970416,429
1780601792840428000,4042333,200
1780601792840431000,2840875,200
1780601792840539000,19526041,200
1780601792841209000,5257625,200
1780601792842863000,1643875,429
1780601792842853000,2512750,200
1780601792842870000,15203333,200
1780601792843300000,13196042,200
1780601792843321000,17106542,200
1780601792843576000,14374792,200
1780601792843579000,5477334,200
1780601792844474000,13539125,200
1780601792844509000,813875,429
1780601792844520000,14756875,200
1780601792845345000,495209,429
1780601792845373000,2581458,200
1780601792845852000,2217417,200
1780601792845854000,1318458,429
1780601792846392000,12842917,200
1780601792846449000,10413500,200
1780601792846474000,1783292,200
1780601792846853000,11371958,200
1780601792847181000,642167,429
1780601792847837000,452958,429
1780601792847975000,2689417,200
1780601792848078000,2414833,200
1780601792848265000,1024459,200
1780601792848295000,793292,429
1780601792849070000,3765833,200
1780601792849096000,342167,429
1780601792849298000,6254667,200
1780601792849444000,300708,429
1780601792849753000,532458,429
